FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
190107;2100;1;;;
190107;2200;1;;;
190107;2300;1;;;
190108;0000;1;;;
190108;0100;1;;;
190108;0200;1;;;
190108;0300;1;;;
190108;0400;1;;;
190108;0500;1;;;
190108;0600;5;;;
190108;0700;4;;;
190108;0800;3;;;
190108;0900;1;;;
190108;1000;1;;;
190108;1100;1;;;
190108;1200;1;;;
190108;1300;1;;;
190108;1400;2;;;
190108;1500;3;;;
190108;1600;4;;;
190108;1700;3;;;
190108;1800;2;;;
190108;1900;1;;;
190108;2000;1;;;
190108;2100;1;;;
190108;2200;1;;;
190108;2300;1;;;
190109;0000;1;;;
190109;0100;1;;;
190109;0200;1;;;
190109;0300;1;;;
190109;0400;3;;;
190109;0500;2;;;
190109;0600;2;;;
190109;0700;1;;;
190109;0800;1;;;
190109;0900;;;;
190109;1000;6;;;
190109;1100;3;;;
190109;1200;1;;;
190109;1300;1;;;
190109;1400;1;;;
190109;1500;2;;;
190109;1600;3;;;
190109;1700;3;;;
190109;1800;1;;;
190109;1900;1;;;
190109;2000;6;;;
190109;2100;6;;;
190109;2200;4;;;
190109;2300;1;;;
190110;0000;1;;;
190110;0100;2;;;
190110;0200;1;;;
190110;0300;2;;;
190110;0400;1;;;
190110;0500;1;;;
190110;0600;3;;;
190110;0700;3;;;
190110;0800;1;;;
190110;0900;1;;;
190110;1000;1;;;
190110;1100;4;;;
190110;1200;3;;;
190110;1300;3;;;
190110;1400;1;;;
190110;1500;1;;;
190110;1600;1;;;
190110;1700;1;;;
190110;1800;1;;;
190110;1900;1;;;
190110;2000;3;;;
190110;2100;5;;;
190110;2200;5;;;
190110;2300;5;;;
190111;0000;4;;;
190111;0100;7;;;
190111;0200;7;;;
190111;0300;7;;;
190111;0400;7;;;
190111;0500;8;;;
190111;0600;21;;;
190111;0700;6;;;
190111;0800;10;;;
190111;0900;8;;;
190111;1000;7;;;
190111;1100;6;;;
190111;1200;8;;;
190111;1300;7;;;
190111;1400;5;;;
190111;1500;1;;;
190111;1600;;;;
190111;1700;1;;;
190111;1800;1;;;
190111;1900;3;;;
190111;2000;7;;;
190111;2100;7;;;
190111;2200;2;;;
190111;2300;1;;;
190112;0000;3;;;
190112;0100;2;;;
190112;0200;5;;;
190112;0300;3;;;
190112;0400;1;;;
190112;0500;1;;;
190112;0600;4;;;
190112;0700;3;;;
190112;0800;1;;;
190112;0900;1;;;
190112;1000;1;;;
190112;1100;2;;;
190112;1200;3;;;
190112;1300;1;;;
190112;1400;1;;;
190112;1500;2;;;
190112;1600;1;;;
190112;1700;1;;;
190112;1800;2;;;
190112;1900;3;;;
190112;2000;4;;;
190112;2100;4;;;
190112;2200;6;;;
190112;2300;5;;;
190113;0000;3;;;
190113;0100;2;;;
190113;0200;1;;;
190113;0300;1;;;
190113;0400;4;;;
190113;0500;5;;;
190113;0600;5;;;
190113;0700;6;;;
190113;0800;4;;;
190113;0900;5;;;
190113;1000;7;;;
190113;1100;4;;;
190113;1200;1;;;
190113;1300;1;;;
190113;1400;1;;;
190113;1500;1;;;
190113;1600;1;;;
190113;1700;3;;;
190113;1800;3;;;
190113;1900;1;;;
190113;2000;1;;;
190113;2100;1;;;
190113;2200;1;;;
190113;2300;1;;;
190114;0000;1;;;
190114;0100;2;;;
190114;0200;4;;;
190114;0300;2;;;
190114;0400;4;;;
190114;0500;4;;;
190114;0600;10;;;
190114;0700;7;;;
190114;0800;5;;;
190114;0900;4;;;
190114;1000;5;;;
190114;1100;5;;;
190114;1200;6;;;
190114;1300;8;;;
190114;1400;5;;;
190114;1500;1;;;
190114;1600;5;;;
190114;1700;4;;;
190114;1800;7;;;
190114;1900;6;;;
190114;2000;6;;;
190114;2100;4;;;
190114;2200;2;;;
190114;2300;5;;;
190115;0000;6;;;
190115;0100;7;;;
190115;0200;7;;;
190115;0300;4;;;
190115;0400;5;;;
190115;0500;3;;;
190115;0600;11;;;
190115;0700;7;;;
190115;0800;6;;;
190115;0900;7;;;
190115;1000;7;;;
190115;1100;7;;;
190115;1200;8;;;
190115;1300;7;;;
190115;1400;5;;;
190115;1500;3;;;
190115;1600;5;;;
190115;1700;6;;;
190115;1800;5;;;
190115;1900;5;;;
190115;2000;5;;;
190115;2100;12;;;
190115;2200;1;;;
190115;2300;1;;;
190116;0000;1;;;
190116;0100;1;;;
190116;0200;1;;;
190116;0300;2;;;
190116;0400;2;;;
190116;0500;1;;;
190116;0600;1;;;
190116;0700;3;;;
190116;0800;3;;;
190116;0900;5;;;
190116;1000;4;;;
190116;1100;1;;;
190116;1200;1;;;
190116;1300;1;;;
190116;1400;1;;;
190116;1500;1;;;
190116;1600;1;;;
190116;1700;1;;;
190116;1800;1;;;
190116;1900;1;;;
190116;2000;1;;;
190116;2100;1;;;
190116;2200;1;;;
190116;2300;1;;;
190117;0000;1;;;
190117;0100;1;;;
190117;0200;1;;;
190117;0300;1;;;
190117;0400;1;;;
190117;0500;1;;;
190117;0600;1;;;
190117;0700;1;;;
190117;0800;1;;;
190117;0900;1;;;
190117;1000;1;;;
190117;1100;1;;;
190117;1200;1;;;
190117;1300;3;;;
190117;1400;1;;;
190117;1500;1;;;
190117;1600;7;;;
190117;1700;4;;;
190117;1800;7;;;
190117;1900;9;;;
190117;2000;8;;;
190117;2100;11;;;
190117;2200;8;;;
190117;2300;14;;;
190118;0000;14;;;
190118;0100;5;;;
190118;0200;7;;;
190118;0300;5;;;
190118;0400;5;;;
190118;0500;7;;;
190118;0600;7;;;
190118;0700;6;;;
190118;0800;5;;;
190118;0900;4;;;
190118;1000;6;;;
190118;1100;8;;;
190118;1200;7;;;
190118;1300;10;;;
190118;1400;6;;;
190118;1500;2;;;
190118;1600;1;;;
190118;1700;2;;;
190118;1800;8;;;
190118;1900;7;;;
190118;2000;8;;;
190118;2100;18;;;
190118;2200;22;;;
190118;2300;7;;;
190119;0000;12;;;
190119;0100;10;;;
190119;0200;12;;;
190119;0300;22;;;
190119;0400;9;;;
190119;0500;10;;;
190119;0600;11;;;
190119;0700;14;;;
190119;0800;42;;;
190119;0900;9;;;
190119;1000;11;;;
190119;1100;10;;;
190119;1200;12;;;
190119;1300;8;;;
190119;1400;7;;;
190119;1500;5;;;
190119;1600;;;;
190119;1700;;;;
190119;1800;7;;;
190119;1900;7;;;
190119;2000;14;;;
190119;2100;13;;;
190119;2200;4;;;
190119;2300;7;;;
190120;0000;5;;;
190120;0100;1;;;
190120;0200;1;;;
190120;0300;1;;;
190120;0400;1;;;
190120;0500;3;;;
190120;0600;3;;;
190120;0700;7;;;
190120;0800;4;;;
190120;0900;3;;;
190120;1000;4;;;
190120;1100;4;;;
190120;1200;5;;;
190120;1300;8;;;
190120;1400;5;;;
190120;1500;12;;;
190120;1600;7;;;
190120;1700;7;;;
190120;1800;7;;;
190120;1900;12;;;
190120;2000;7;;;
190120;2100;3;;;
190120;2200;1;;;
190120;2300;1;;;
190121;0000;1;;;
190121;0100;1;;;
190121;0200;3;;;
190121;0300;2;;;
190121;0400;1;;;
190121;0500;7;;;
190121;0600;3;;;
190121;0700;2;;;
190121;0800;3;;;
190121;0900;1;;;
190121;1000;2;;;
190121;1100;3;;;
190121;1200;2;;;
190121;1300;1;;;
190121;1400;1;;;
190121;1500;1;;;
190121;1600;1;;;
190121;1700;1;;;
190121;1800;1;;;
190121;1900;1;;;
190121;2000;4;;;
190121;2100;12;;;
190121;2200;7;;;
190121;2300;5;;;
190122;0000;4;;;
190122;0100;4;;;
190122;0200;6;;;
190122;0300;4;;;
190122;0400;5;;;
190122;0500;3;;;
190122;0600;1;;;
190122;0700;1;;;
190122;0800;2;;;
190122;0900;3;;;
190122;1000;3;;;
190122;1100;4;;;
190122;1200;7;;;
190122;1300;4;;;
190122;1400;1;;;
190122;1500;1;;;
190122;1600;1;;;
190122;1700;1;;;
190122;1800;1;;;
190122;1900;5;;;
190122;2000;21;;;
190122;2100;1;;;
190122;2200;5;;;
190122;2300;1;;;
190123;0000;1;;;
190123;0100;1;;;
190123;0200;2;;;
190123;0300;3;;;
190123;0400;2;;;
190123;0500;1;;;
190123;0600;1;;;
190123;0700;1;;;
190123;0800;2;;;
190123;0900;4;;;
190123;1000;4;;;
190123;1100;5;;;
190123;1200;5;;;
190123;1300;3;;;
190123;1400;1;;;
190123;1500;1;;;
190123;1600;2;;;
190123;1700;7;;;
190123;1800;5;;;
190123;1900;5;;;
190123;2000;4;;;
190123;2100;1;;;
190123;2200;1;;;
190123;2300;3;;;
190124;0000;18;;;
190124;0100;6;;;
190124;0200;7;;;
190124;0300;8;;;
190124;0400;10;;;
190124;0500;8;;;
190124;0600;15;;;
190124;0700;7;;;
190124;0800;5;;;
190124;0900;4;;;
190124;1000;7;;;
190124;1100;4;;;
190124;1200;31;;;
190124;1300;31;;;
190124;1400;37;;;
190124;1500;25;;;
190124;1600;78;;;
190124;1700;3;;;
190124;1800;7;;;
190124;1900;16;;;
190124;2000;18;;;
190124;2100;13;;;
190124;2200;12;;;
190124;2300;11;;;
190125;0000;10;;;
190125;0100;7;;;
190125;0200;22;;;
190125;0300;7;;;
190125;0400;7;;;
190125;0500;8;;;
190125;0600;13;;;
190125;0700;9;;;
190125;0800;7;;;
190125;0900;8;;;
190125;1000;6;;;
190125;1100;9;;;
190125;1200;11;;;
190125;1300;12;;;
190125;1400;7;;;
190125;1500;3;;;
190125;1600;7;;;
190125;1700;9;;;
190125;1800;7;;;
190125;1900;4;;;
190125;2000;5;;;
190125;2100;9;;;
190125;2200;7;;;
190125;2300;4;;;
190126;0000;2;;;
190126;0100;1;;;
190126;0200;4;;;
190126;0300;8;;;
190126;0400;5;;;
190126;0500;1;;;
190126;0600;7;;;
190126;0700;4;;;
190126;0800;1;;;
190126;0900;1;;;
190126;1000;5;;;
190126;1100;4;;;
190126;1200;4;;;
190126;1300;2;;;
190126;1400;1;;;
190126;1500;1;;;
190126;1600;2;;;
190126;1700;3;;;
190126;1800;4;;;
190126;1900;5;;;
190126;2000;7;;;
190126;2100;4;;;
190126;2200;7;;;
190126;2300;6;;;
190127;0000;8;;;
190127;0100;5;;;
190127;0200;7;;;
190127;0300;5;;;
190127;0400;7;;;
190127;0500;6;;;
190127;0600;5;;;
190127;0700;30;;;
190127;0800;7;;;
190127;0900;7;;;
190127;1000;5;;;
190127;1100;4;;;
190127;1200;7;;;
190127;1300;7;;;
190127;1400;4;;;
190127;1500;1;;;
190127;1600;18;;;
190127;1700;1;;;
190127;1800;1;;;
190127;1900;1;;;
190127;2000;5;;;
190127;2100;5;;;
190127;2200;7;;;
190127;2300;6;;;
190128;0000;7;;;
190128;0100;5;;;
190128;0200;4;;;
190128;0300;3;;;
190128;0400;1;;;
190128;0500;8;;;
190128;0600;7;;;
190128;0700;7;;;
190128;0800;6;;;
190128;0900;3;;;
190128;1000;3;;;
190128;1100;5;;;
190128;1200;5;;;
190128;1300;4;;;
190128;1400;4;;;
190128;1500;7;;;
190128;1600;6;;;
190128;1700;4;;;
190128;1800;2;;;
190128;1900;4;;;
190128;2000;10;;;
190128;2100;11;;;
190128;2200;25;;;
190128;2300;7;;;
190129;0000;8;;;
190129;0100;8;;;
190129;0200;11;;;
190129;0300;12;;;
190129;0400;11;;;
190129;0500;14;;;
190129;0600;16;;;
190129;0700;15;;;
190129;0800;11;;;
190129;0900;9;;;
190129;1000;7;;;
190129;1100;5;;;
190129;1200;7;;;
190129;1300;7;;;
190129;1400;10;;;
190129;1500;7;;;
190129;1600;6;;;
190129;1700;5;;;
190129;1800;4;;;
190129;1900;4;;;
190129;2000;1;;;
190129;2100;8;;;
190129;2200;24;;;
190129;2300;12;;;
190130;0000;8;;;
190130;0100;4;;;
190130;0200;3;;;
190130;0300;7;;;
190130;0400;7;;;
190130;0500;8;;;
190130;0600;9;;;
190130;0700;10;;;
190130;0800;9;;;
190130;0900;12;;;
190130;1000;6;;;
190130;1100;7;;;
190130;1200;9;;;
190130;1300;10;;;
190130;1400;6;;;
190130;1500;;;;
190130;1600;5;;;
190130;1700;8;;;
190130;1800;7;;;
190130;1900;4;;;
190130;2000;7;;;
190130;2100;14;;;
190130;2200;11;;;
190130;2300;5;;;
190131;0000;10;;;
190131;0100;8;;;
190131;0200;9;;;
190131;0300;12;;;
190131;0400;6;;;
190131;0500;5;;;
190131;0600;8;;;
190131;0700;6;;;
190131;0800;4;;;
190131;0900;10;;;
190131;1000;7;;;
190131;1100;8;;;
190131;1200;18;;;
190131;1300;11;;;
190131;1400;7;;;
190131;1500;3;;;
190131;1600;8;;;
190131;1700;5;;;
190131;1800;4;;;
190131;1900;4;;;
190131;2000;37;;;
190131;2100;16;;;
190131;2200;17;;;
190131;2300;12;;;
190201;0000;9;;;
190201;0100;4;;;
190201;0200;5;;;
190201;0300;7;;;
190201;0400;4;;;
190201;0500;3;;;
190201;0600;6;;;
190201;0700;5;;;
190201;0800;2;;;
190201;0900;2;;;
190201;1000;8;;;
190201;1100;7;;;
190201;1200;7;;;
190201;1300;7;;;
190201;1400;4;;;
190201;1500;1;;;
190201;1600;1;;;
190201;1700;1;;;
190201;1800;2;;;
190201;1900;4;;;
190201;2000;17;;;
190201;2100;23;;;
190201;2200;13;;;
190201;2300;12;;;
190202;0000;9;;;
190202;0100;10;;;
190202;0200;15;;;
190202;0300;14;;;
190202;0400;9;;;
190202;0500;28;;;
190202;0600;22;;;
190202;0700;18;;;
190202;0800;12;;;
190202;0900;19;;;
190202;1000;26;;;
190202;1100;19;;;
190202;1200;10;;;
190202;1300;13;;;
190202;1400;7;;;
190202;1500;7;;;
190202;1600;11;;;
190202;1700;10;;;
190202;1800;15;;;
190202;1900;16;;;
190202;2000;19;;;
190202;2100;12;;;
190202;2200;8;;;
190202;2300;8;;;
190203;0000;4;;;
190203;0100;7;;;
190203;0200;14;;;
190203;0300;21;;;
190203;0400;8;;;
190203;0500;8;;;
190203;0600;7;;;
190203;0700;4;;;
190203;0800;3;;;
190203;0900;7;;;
190203;1000;12;;;
190203;1100;9;;;
190203;1200;10;;;
190203;1300;18;;;
190203;1400;16;;;
190203;1500;12;;;
190203;1600;7;;;
190203;1700;6;;;
190203;1800;10;;;
190203;1900;9;;;
190203;2000;9;;;
190203;2100;5;;;
190203;2200;8;;;
190203;2300;6;;;
190204;0000;5;;;
190204;0100;7;;;
190204;0200;8;;;
190204;0300;6;;;
190204;0400;6;;;
190204;0500;9;;;
190204;0600;29;;;
190204;0700;5;;;
190204;0800;6;;;
190204;0900;6;;;
190204;1000;13;;;
190204;1100;15;;;
190204;1200;14;;;
190204;1300;12;;;
190204;1400;12;;;
190204;1500;9;;;
190204;1600;11;;;
190204;1700;14;;;
190204;1800;16;;;
190204;1900;12;;;
190204;2000;11;;;
190204;2100;9;;;
190204;2200;10;;;
190204;2300;14;;;
190205;0000;14;;;
190205;0100;12;;;
190205;0200;12;;;
190205;0300;10;;;
190205;0400;7;;;
190205;0500;4;;;
190205;0600;7;;;
190205;0700;5;;;
190205;0800;12;;;
190205;0900;9;;;
190205;1000;22;;;
190205;1100;15;;;
190205;1200;16;;;
190205;1300;15;;;
190205;1400;21;;;
190205;1500;17;;;
190205;1600;24;;;
190205;1700;22;;;
190205;1800;24;;;
190205;1900;31;;;
190205;2000;16;;;
190205;2100;15;;;
190205;2200;12;;;
190205;2300;7;;;
190206;0000;3;;;
190206;0100;5;;;
190206;0200;12;;;
190206;0300;19;;;
190206;0400;25;;;
190206;0500;30;;;
190206;0600;38;;;
190206;0700;54;;;
190206;0800;69;;;
190206;0900;79;;;
190206;1000;83;;;
190206;1100;88;;;
190206;1200;84;;;
190206;1300;66;;;
190206;1400;44;;;
190206;1500;17;;;
190206;1600;11;;;
190206;1700;9;;;
190206;1800;8;;;
190206;1900;13;;;
190206;2000;15;;;
190206;2100;21;;;
190206;2200;21;;;
190206;2300;14;;;
190207;0000;8;;;
190207;0100;5;;;
190207;0200;7;;;
190207;0300;8;;;
190207;0400;6;;;
190207;0500;12;;;
190207;0600;8;;;
190207;0700;6;;;
190207;0800;8;;;
190207;0900;12;;;
190207;1000;9;;;
190207;1100;5;;;
190207;1200;11;;;
190207;1300;11;;;
190207;1400;9;;;
190207;1500;10;;;
190207;1600;6;;;
190207;1700;2;;;
190207;1800;3;;;
190207;1900;6;;;
190207;2000;14;;;
190207;2100;13;;;
190207;2200;9;;;
190207;2300;13;;;
190208;0000;9;;;
190208;0100;7;;;
190208;0200;10;;;
190208;0300;20;;;
190208;0400;18;;;
190208;0500;21;;;
190208;0600;23;;;
190208;0700;22;;;
190208;0800;22;;;
190208;0900;18;;;
190208;1000;17;;;
190208;1100;10;;;
190208;1200;12;;;
190208;1300;12;;;
190208;1400;6;;;
190208;1500;6;;;
190208;1600;10;;;
190208;1700;7;;;
190208;1800;10;;;
190208;1900;7;;;
190208;2000;6;;;
190208;2100;12;;;
190208;2200;13;;;
190208;2300;15;;;
190209;0000;17;;;
190209;0100;19;;;
190209;0200;9;;;
190209;0300;10;;;
190209;0400;7;;;
190209;0500;7;;;
190209;0600;8;;;
190209;0700;8;;;
190209;0800;6;;;
190209;0900;7;;;
190209;1000;9;;;
190209;1100;7;;;
190209;1200;3;;;
190209;1300;5;;;
190209;1400;3;;;
190209;1500;3;;;
190209;1600;10;;;
190209;1700;7;;;
190209;1800;4;;;
190209;1900;3;;;
190209;2000;18;;;
190209;2100;33;;;
190209;2200;20;;;
190209;2300;19;;;
190210;0000;11;;;
190210;0100;9;;;
190210;0200;11;;;
190210;0300;8;;;
190210;0400;7;;;
190210;0500;6;;;
190210;0600;10;;;
190210;0700;9;;;
190210;0800;9;;;
190210;0900;14;;;
190210;1000;14;;;
190210;1100;9;;;
190210;1200;5;;;
190210;1300;6;;;
190210;1400;6;;;
190210;1500;4;;;
190210;1600;1;;;
190210;1700;1;;;
190210;1800;1;;;
190210;1900;2;;;
190210;2000;7;;;
190210;2100;4;;;
190210;2200;1;;;
190210;2300;1;;;
190211;0000;4;;;
190211;0100;2;;;
190211;0200;1;;;
190211;0300;1;;;
190211;0400;1;;;
190211;0500;1;;;
190211;0600;1;;;
190211;0700;1;;;
190211;0800;1;;;
190211;0900;3;;;
190211;1000;7;;;
190211;1100;5;;;
190211;1200;5;;;
190211;1300;5;;;
190211;1400;4;;;
190211;1500;3;;;
190211;1600;3;;;
190211;1700;6;;;
190211;1800;6;;;
190211;1900;4;;;
190211;2000;6;;;
190211;2100;17;;;
190211;2200;4;;;
190211;2300;9;;;
190212;0000;8;;;
190212;0100;6;;;
190212;0200;3;;;
190212;0300;2;;;
190212;0400;1;;;
190212;0500;1;;;
190212;0600;3;;;
190212;0700;9;;;
190212;0800;5;;;
190212;0900;1;;;
190212;1000;4;;;
190212;1100;19;;;
190212;1200;14;;;
190212;1300;17;;;
190212;1400;18;;;
190212;1500;18;;;
190212;1600;14;;;
190212;1700;11;;;
190212;1800;9;;;
190212;1900;11;;;
190212;2000;9;;;
190212;2100;11;;;
190212;2200;7;;;
190212;2300;4;;;
190213;0000;2;;;
190213;0100;1;;;
190213;0200;1;;;
190213;0300;3;;;
190213;0400;5;;;
190213;0500;8;;;
190213;0600;10;;;
190213;0700;10;;;
190213;0800;10;;;
190213;0900;6;;;
190213;1000;4;;;
190213;1100;6;;;
190213;1200;6;;;
190213;1300;14;;;
190213;1400;8;;;
190213;1500;3;;;
190213;1600;1;;;
190213;1700;1;;;
190213;1800;3;;;
190213;1900;7;;;
190213;2000;14;;;
190213;2100;10;;;
190213;2200;6;;;
190213;2300;6;;;
190214;0000;7;;;
190214;0100;6;;;
190214;0200;5;;;
190214;0300;10;;;
190214;0400;8;;;
190214;0500;5;;;
190214;0600;9;;;
190214;0700;11;;;
190214;0800;13;;;
190214;0900;15;;;
190214;1000;12;;;
190214;1100;10;;;
190214;1200;10;;;
190214;1300;14;;;
190214;1400;9;;;
190214;1500;9;;;
190214;1600;6;;;
190214;1700;6;;;
190214;1800;8;;;
190214;1900;9;;;
190214;2000;57;;;
190214;2100;26;;;
190214;2200;19;;;
190214;2300;27;;;
190215;0000;26;;;
190215;0100;12;;;
190215;0200;17;;;
190215;0300;9;;;
190215;0400;11;;;
190215;0500;21;;;
190215;0600;21;;;
190215;0700;22;;;
190215;0800;10;;;
190215;0900;9;;;
190215;1000;12;;;
190215;1100;15;;;
190215;1200;15;;;
190215;1300;14;;;
190215;1400;15;;;
190215;1500;8;;;
190215;1600;14;;;
190215;1700;13;;;
190215;1800;15;;;
190215;1900;18;;;
190215;2000;18;;;
190215;2100;13;;;
190215;2200;13;;;
190215;2300;12;;;
190216;0000;9;;;
190216;0100;9;;;
190216;0200;11;;;
190216;0300;8;;;
190216;0400;7;;;
190216;0500;12;;;
190216;0600;10;;;
190216;0700;12;;;
190216;0800;9;;;
190216;0900;9;;;
190216;1000;13;;;
190216;1100;12;;;
190216;1200;17;;;
190216;1300;11;;;
190216;1400;14;;;
190216;1500;14;;;
190216;1600;11;;;
190216;1700;10;;;
190216;1800;12;;;
190216;1900;15;;;
190216;2000;13;;;
190216;2100;17;;;
190216;2200;16;;;
190216;2300;13;;;
190217;0000;14;;;
190217;0100;21;;;
190217;0200;16;;;
190217;0300;16;;;
190217;0400;13;;;
190217;0500;11;;;
190217;0600;17;;;
190217;0700;19;;;
190217;0800;21;;;
190217;0900;21;;;
190217;1000;26;;;
190217;1100;21;;;
190217;1200;15;;;
190217;1300;23;;;
190217;1400;17;;;
190217;1500;19;;;
190217;1600;18;;;
190217;1700;17;;;
190217;1800;19;;;
190217;1900;23;;;
190217;2000;27;;;
190217;2100;27;;;
190217;2200;33;;;
190217;2300;21;;;
190218;0000;23;;;
190218;0100;21;;;
190218;0200;19;;;
190218;0300;19;;;
190218;0400;19;;;
190218;0500;12;;;
190218;0600;19;;;
190218;0700;19;;;
190218;0800;19;;;
190218;0900;22;;;
190218;1000;20;;;
190218;1100;21;;;
190218;1200;19;;;
190218;1300;14;;;
190218;1400;14;;;
190218;1500;10;;;
190218;1600;13;;;
190218;1700;11;;;
190218;1800;8;;;
190218;1900;21;;;
190218;2000;18;;;
190218;2100;16;;;
190218;2200;7;;;
190218;2300;4;;;
190219;0000;2;;;
190219;0100;2;;;
190219;0200;4;;;
190219;0300;6;;;
190219;0400;5;;;
190219;0500;5;;;
190219;0600;8;;;
190219;0700;10;;;
190219;0800;9;;;
190219;0900;9;;;
190219;1000;13;;;
190219;1100;9;;;
190219;1200;6;;;
190219;1300;6;;;
190219;1400;2;;;
190219;1500;1;;;
190219;1600;1;;;
190219;1700;1;;;
190219;1800;1;;;
190219;1900;2;;;
190219;2000;3;;;
190219;2100;4;;;
190219;2200;2;;;
190219;2300;1;;;
190220;0000;1;;;
190220;0100;1;;;
190220;0200;1;;;
190220;0300;1;;;
190220;0400;1;;;
190220;0500;1;;;
190220;0600;2;;;
190220;0700;4;;;
190220;0800;7;;;
190220;0900;8;;;
190220;1000;9;;;
190220;1100;6;;;
190220;1200;4;;;
190220;1300;5;;;
190220;1400;4;;;
190220;1500;1;;;
190220;1600;1;;;
190220;1700;4;;;
190220;1800;4;;;
190220;1900;1;;;
190220;2000;1;;;
190220;2100;1;;;
190220;2200;1;;;
190220;2300;1;;;
190221;0000;1;;;
190221;0100;1;;;
190221;0200;1;;;
190221;0300;1;;;
190221;0400;2;;;
190221;0500;2;;;
190221;0600;3;;;
190221;0700;6;;;
190221;0800;10;;;
190221;0900;9;;;
190221;1000;5;;;
190221;1100;9;;;
190221;1200;7;;;
190221;1300;8;;;
190221;1400;9;;;
190221;1500;5;;;
190221;1600;3;;;
190221;1700;7;;;
190221;1800;6;;;
190221;1900;3;;;
190221;2000;1;;;
190221;2100;4;;;
190221;2200;5;;;
190221;2300;4;;;
190222;0000;2;;;
190222;0100;1;;;
190222;0200;3;;;
190222;0300;2;;;
190222;0400;1;;;
190222;0500;1;;;
190222;0600;1;;;
190222;0700;1;;;
190222;0800;1;;;
190222;0900;1;;;
190222;1000;1;;;
190222;1100;1;;;
190222;1200;1;;;
190222;1300;1;;;
190222;1400;3;;;
190222;1500;1;;;
190222;1600;2;;;
190222;1700;2;;;
190222;1800;1;;;
190222;1900;3;;;
190222;2000;4;;;
190222;2100;5;;;
190222;2200;1;;;
190222;2300;1;;;
190223;0000;1;;;
190223;0100;1;;;
190223;0200;1;;;
190223;0300;1;;;
190223;0400;1;;;
190223;0500;1;;;
190223;0600;1;;;
190223;0700;2;;;
190223;0800;1;;;
190223;0900;1;;;
190223;1000;3;;;
190223;1100;1;;;
190223;1200;1;;;
190223;1300;1;;;
190223;1400;1;;;
190223;1500;1;;;
190223;1600;1;;;
190223;1700;1;;;
190223;1800;1;;;
190223;1900;1;;;
190223;2000;1;;;
190223;2100;6;;;
190223;2200;4;;;
190223;2300;2;;;
190224;0000;1;;;
190224;0100;4;;;
190224;0200;4;;;
190224;0300;1;;;
190224;0400;2;;;
190224;0500;4;;;
190224;0600;2;;;
190224;0700;1;;;
190224;0800;1;;;
190224;0900;1;;;
190224;1000;4;;;
190224;1100;6;;;
190224;1200;6;;;
190224;1300;3;;;
190224;1400;1;;;
190224;1500;1;;;
190224;1600;1;;;
190224;1700;2;;;
190224;1800;1;;;
190224;1900;1;;;
190224;2000;2;;;
190224;2100;2;;;
190224;2200;2;;;
190224;2300;2;;;
190225;0000;1;;;
190225;0100;2;;;
190225;0200;1;;;
190225;0300;3;;;
190225;0400;4;;;
190225;0500;2;;;
190225;0600;3;;;
190225;0700;5;;;
190225;0800;8;;;
190225;0900;4;;;
190225;1000;1;;;
190225;1100;1;;;
190225;1200;3;;;
190225;1300;4;;;
190225;1400;7;;;
190225;1500;3;;;
190225;1600;1;;;
190225;1700;1;;;
190225;1800;1;;;
190225;1900;1;;;
190225;2000;5;;;
190225;2100;6;;;
190225;2200;5;;;
190225;2300;4;;;
190226;0000;3;;;
190226;0100;5;;;
190226;0200;8;;;
190226;0300;5;;;
190226;0400;10;;;
190226;0500;9;;;
190226;0600;14;;;
190226;0700;9;;;
190226;0800;6;;;
190226;0900;7;;;
190226;1000;4;;;
190226;1100;2;;;
190226;1200;6;;;
190226;1300;4;;;
190226;1400;2;;;
190226;1500;5;;;
190226;1600;4;;;
190226;1700;2;;;
190226;1800;3;;;
190226;1900;6;;;
190226;2000;11;;;
190226;2100;12;;;
190226;2200;14;;;
190226;2300;12;;;
190227;0000;13;;;
190227;0100;10;;;
190227;0200;6;;;
190227;0300;5;;;
190227;0400;3;;;
190227;0500;5;;;
190227;0600;11;;;
190227;0700;12;;;
190227;0800;8;;;
190227;0900;11;;;
190227;1000;9;;;
190227;1100;11;;;
190227;1200;8;;;
190227;1300;7;;;
190227;1400;;;;
190227;1500;;;;
190227;1600;10;;;
190227;1700;6;;;
190227;1800;2;;;
190227;1900;4;;;
190227;2000;17;;;
190227;2100;14;;;
190227;2200;10;;;
190227;2300;18;;;
190228;0000;16;;;
190228;0100;8;;;
190228;0200;8;;;
190228;0300;9;;;
190228;0400;5;;;
190228;0500;5;;;
190228;0600;11;;;
190228;0700;19;;;
190228;0800;14;;;
190228;0900;8;;;
190228;1000;12;;;
190228;1100;13;;;
190228;1200;12;;;
190228;1300;15;;;
190228;1400;9;;;
190228;1500;7;;;
190228;1600;8;;;
190228;1700;9;;;
190228;1800;8;;;
190228;1900;13;;;
190228;2000;7;;;
190228;2100;3;;;
190228;2200;1;;;
190228;2300;2;;;
190301;0000;5;;;
190301;0100;3;;;
190301;0200;2;;;
190301;0300;5;;;
190301;0400;2;;;
190301;0500;1;;;
190301;0600;6;;;
190301;0700;6;;;
190301;0800;8;;;
190301;0900;8;;;
190301;1000;22;;;
190301;1100;22;;;
190301;1200;13;;;
190301;1300;16;;;
190301;1400;2;;;
190301;1500;2;;;
190301;1600;2;;;
190301;1700;3;;;
